date,forecast_var,actual_var,target,log_forecast
2025-05-13,0.00019635547823161598,4.332574958829136e-05,-10.04676342099372,-8.535583876990191
2025-05-14,0.00015774906059002721,1.6310825997614951e-06,-13.32626659197715,-8.754505011615977
2025-05-15,0.0001131871064209818,2.3740795297643526e-05,-10.648315669021907,-9.086468299557108
2025-05-16,9.403099061715756e-05,3.986657558665166e-05,-10.129972289734223,-9.271886142612654
2025-05-19,8.453125281438727e-05,1.1953490763983456e-06,-13.637072301096953,-9.378389236189374
2025-05-20,6.349202950918156e-05,1.1342027688560846e-05,-11.38699546713394,-9.664596179484313
2025-05-21,5.882498201933809e-05,0.00028880906645750313,-8.14974475788746,-9.740943929014506
2025-05-22,0.00010285484747667846,1.556848730770788e-07,-15.675431917116038,-9.182191811457455
2025-05-23,7.749162730781432e-05,4.691277100417012e-05,-9.967220616718965,-9.465340662179026
2025-05-27,7.970514089627323e-05,0.0004234332434925666,-7.767114686775155,-9.437176471158336
2025-05-28,0.00012902651336795822,3.366448491915783e-05,-10.29906713627247,-8.955492644736823
2025-05-29,0.00011521820183028956,1.5520541988682308e-05,-11.073346121867779,-9.068682820184444
2025-05-30,9.281951735774563e-05,1.2525804014125896e-06,-13.590304813303074,-9.284853623930486
2025-06-02,7.458261107933149e-05,3.155177041509222e-05,-10.363880855968462,-9.503603173376847
2025-06-03,6.805813775985522e-05,3.2335055861435094e-05,-10.339358595483011,-9.595148251007622
2025-06-04,6.327044228083329e-05,7.202584262443786e-08,-16.44624085698923,-9.668092284457963
2025-06-05,5.126852991234634e-05,2.3469026607446706e-05,-10.659829022866534,-9.878433446027262
2025-06-06,5.306218639567636e-05,0.00010437703555117174,-9.167500872696746,-9.844046004003433
2025-06-09,6.412057005772743e-05,8.115793269640484e-07,-14.024283701270807,-9.654745339780105
2025-06-10,4.933834341783832e-05,3.196494536889145e-05,-10.350870712838505,-9.916809022257713
2025-06-11,4.8603943287861127e-05,8.157258163035491e-06,-11.716602454884,-9.931805892738993
2025-06-12,4.610647797838114e-05,1.5731930117625693e-05,-11.059818145457355,-9.984557097695282
2025-06-13,4.2210706529554436e-05,0.00012640574765469524,-8.976013605333632,-10.072836659869905
2025-06-16,6.432470723906513e-05,8.966615682389634e-05,-9.319417153025562,-9.651566751084474
2025-06-17,7.117344946835867e-05,7.364644419088936e-05,-9.516234696046135,-9.550390709816408
2025-06-18,8.023048884463562e-05,2.2725693095067066e-08,-17.599769698115086,-9.430606955176819
2025-06-20,6.314539259167258e-05,5.5281161475880466e-06,-12.105663460940315,-9.670070671581286
2025-06-23,5.606491737956523e-05,9.660552421419389e-05,-9.244874631898547,-9.789000299706931
2025-06-24,6.544360552845156e-05,0.00012070838671922344,-9.022132948271182,-9.634321770481383
2025-06-25,7.691553842238959e-05,3.1371906725194157e-07,-14.974767941792832,-9.472802641754972
2025-06-26,5.913759840021208e-05,6.073918461622508e-05,-9.708921522601658,-9.735643653085972
2025-06-27,6.200972173998422e-05,2.456223172196247e-05,-10.614300590655512,-9.688219382953562
2025-06-30,5.6756166936935816e-05,2.275015546793182e-05,-10.69093857883542,-9.776746239014495
2025-07-01,5.22632311880898e-05,1.0473772280822855e-07,-16.071806489707885,-9.859217470696086
2025-07-02,4.3370053965488524e-05,2.0457819978975755e-05,-10.797145353509881,-10.045741355813218
2025-07-03,4.1264405961657414e-05,6.163173967740064e-05,-9.694333565619564,-10.095510270717964
2025-07-07,4.739518572455316e-05,5.595070686621192e-05,-9.79103948939496,-9.956989901414069
2025-07-08,5.7042809979710616e-05,3.0015744878002583e-07,-15.018958670698169,-9.771708519752721
2025-07-09,4.7371242080545725e-05,3.57450755936421e-05,-10.239098043944447,-9.957495220545992
