date,forecast_var,fold,actual_var,target,log_forecast
2018-06-15,2.518375501112472e-05,Fold2_2018,1.6292252265655e-06,-13.327405977271958,-10.589311413733844
2018-06-18,2.466474797443827e-05,Fold2_2018,4.239137643678167e-06,-12.37115069533109,-10.61013554127368
2018-06-19,2.5390519757798276e-05,Fold2_2018,1.4746861881923918e-05,-11.124480251581609,-10.581134691492336
2018-06-20,3.002337127425477e-05,Fold2_2018,2.9046761778640746e-06,-12.749188644488486,-10.413534437123039
2018-06-21,2.7265100169260525e-05,Fold2_2018,3.954374071031652e-05,-10.138103138972907,-10.50990305567917
2018-06-22,4.049913669480549e-05,Fold2_2018,3.31812573187578e-06,-12.61611047303942,-10.114229900256616
2018-06-25,3.5162115537836365e-05,Fold2_2018,0.000187864111823729,-8.57979166593527,-10.25554131807693
2018-06-26,9.884769876107668e-05,Fold2_2018,4.891294308795765e-06,-12.228053604675033,-9.221930288729139
2018-06-27,7.889973554769013e-05,Fold2_2018,6.920402896587352e-05,-9.578451474985293,-9.447332681858365
2018-06-28,8.99685098724937e-05,Fold2_2018,3.250613911716997e-05,-10.334081590554247,-9.316050839165529
2018-06-29,7.245896980026177e-05,Fold2_2018,2.069074867923835e-06,-13.088408974295456,-9.53249009009411
2018-07-02,5.9302160495100184e-05,Fold2_2018,4.561424516742718e-06,-12.297875589200306,-9.732864819317355
2018-07-03,4.941059511282032e-05,Fold2_2018,1.2512107010770565e-05,-11.288813821546793,-9.915345680799057
